"","sampleCode","sampleCode.y","speciesCode","Plot.x","binomial","family","genus","plot_Binomial","Plot.y","Binomial","Abundance","MW","nAtom","naAromAtom","nAtomLC","nAtomP","nB","nAromBond","nRotB","XLogP","ALogP","MLogP","TopoPSA","tpsaEfficiency","HybRatio","Fsp3","FMF","ECCEN","WPATH","WPOL","nHBDon","nHBAcc"
"PP_Lomasa_39_Erythroxylum citrifolium","MDP0722","MDP0722.mzXML","ery3cit","PP_Lomasa_39","Erythroxylum citrifolium","Erythroxylaceae","Erythroxylum","PP_Lomasa_39_Erythroxylum citrifolium","PP_Lomasa_39","Erythroxylum citrifolium",1,372.879239510283,49.8747662846932,11.276791900564,4.78390964317494,11.7431257881547,28.8196508637127,11.5286892384141,5.39439864555406,3.15640544684224,2.98423833953685,2.90719585441296,114.505989359068,0.331555753616759,0.373574686973589,0.372558284283172,0.343767044347232,662.363483889941,2657.67908320221,45.8660189663008,4.05382033242853,5.51065088611916
"PP_Lomasa_39_Ladenbergia carua","MDP0736","MDP0736.mzXML","ladcar","PP_Lomasa_39","Ladenbergia carua","Rubiaceae","Ladenbergia","PP_Lomasa_39_Ladenbergia carua","PP_Lomasa_39","Ladenbergia carua",14,382.53872749555,55.8614306518734,7.86841587584407,4.41545734574641,9.75222573738428,29.819863841944,8.15491066864386,5.22296729855765,4.32369838758557,3.57663274042707,3.24515988354577,90.2503363232016,0.242096984521935,0.452622841740236,0.452622841740236,0.351907154780919,654.47438554579,2575.71665735369,51.116716701472,2.36869202663046,4.70649811679654
"PP_Lomasa_39_Ferdinandusa chlorantha","MDP0725","MDP0725.mzXML","ferchl","PP_Lomasa_39","Ferdinandusa chlorantha","Rubiaceae","Ferdinandusa","PP_Lomasa_39_Ferdinandusa chlorantha","PP_Lomasa_39","Ferdinandusa chlorantha",42,350.261086238577,49.3164971208203,7.49449753274024,5.15554615702975,11.0457178662571,26.7315669675891,7.72825360524731,5.7313417593312,3.201862541958,2.63284893543005,2.87115571482977,96.8571640084601,0.289778340227428,0.386804040641947,0.386804040641947,0.324018222876102,576.557494804083,2174.54721541713,43.155752769905,2.76129264711849,5.21429092478253
"PP_Lomasa_39_Chaetocarpus myrsinites","MDP0713","MDP0713.mzXML","cha1myr","PP_Lomasa_39","Chaetocarpus myrsinites","Peraceae","Chaetocarpus","PP_Lomasa_39_Chaetocarpus myrsinites","PP_Lomasa_39","Chaetocarpus myrsinites",2,452.068287529462,62.0472679223442,11.2499727265357,5.31811468150056,14.8607669978803,34.9503849338109,11.8603281505326,6.54991002755567,3.69652690617749,2.84898058623792,3.17730164943773,135.185849923136,0.296862106679406,0.46433655622047,0.46433655622047,0.338222278243484,841.669656014886,3389.86983621334,59.4666580759255,4.18368013056431,6.85190468848863
"PP_Lomasa_39_Sloanea fendleriana","MDP0774","MDP0774.mzXML","slofen","PP_Lomasa_39","Sloanea fendleriana","Elaeocarpaceae","Sloanea","PP_Lomasa_39_Sloanea fendleriana","PP_Lomasa_39","Sloanea fendleriana",7,408.070033665973,54.3502732163424,8.21784974364296,4.56307575667525,11.3785240568368,31.1037081428287,8.42710291291757,5.73300199213307,3.82510108180385,2.89758830117031,2.90924865126122,138.009583747867,0.364371366710741,0.429712626571635,0.429644810991457,0.324299845248449,688.976512378041,2674.73620118276,52.6035148643607,4.07713059171344,7.1108981686604
"PP_Lomasa_39_Elaeagia mariae","MDP0720","MDP0720.mzXML","elamar","PP_Lomasa_39","Elaeagia mariae","Rubiaceae","Elaeagia","PP_Lomasa_39_Elaeagia mariae","PP_Lomasa_39","Elaeagia mariae",5,343.851872806647,50.4436610610408,6.46172322105629,5.05044219891692,9.96330848346409,26.4456069713358,6.71226532917834,5.13643242417874,3.89240424000272,3.17056553106011,3.01596215768119,84.6700385506319,0.263610562310782,0.427617928168733,0.427617928168733,0.322408450379854,554.164825154111,2029.04125180047,44.2144346253395,2.26785549461728,4.4055921094467
"PP_Lomasa_39_Prunus GAT-2091","MDP0769","MDP0769.mzXML","pru2GAT2091","PP_Lomasa_39","Prunus GAT-2091","Rosaceae","Prunus","PP_Lomasa_39_Prunus GAT-2091",NA,NA,3,366.450272538058,51.0708253094622,7.74651198773977,4.58426874012676,11.7112084471912,28.2699698998318,8.03347842138352,5.16860254688196,3.46090856062098,2.91411724242887,2.92648298897666,103.271127853794,0.297369919914474,0.432611009337626,0.431471449556009,0.332579609895101,594.780521157429,2208.60974609338,47.1345915880094,2.86355249847625,5.18624941230171
"PP_Lomasa_39_Mabea anadena","MDP0739","MDP0739.mzXML","mabana","PP_Lomasa_39","Mabea anadena","Euphorbiaceae","Mabea","PP_Lomasa_39_Mabea anadena","PP_Lomasa_39","Mabea anadena",35,317.208685208297,46.3229820014582,7.33709292946038,5.60827872837638,9.77706865969701,23.7739918109155,7.57347048087417,5.71466531549852,1.95640009465912,2.21530073965701,2.79429586797888,79.9287580619402,0.249000733375739,0.437275053230084,0.437275053230084,0.261976299546326,473.019611987425,1703.38942590561,36.4914970619393,2.21430312609552,4.23457563735669
"PP_Lomasa_39_Pseudolmedia laevigata","MDP0770","MDP0770.mzXML","pse2lae1","PP_Lomasa_39","Pseudolmedia laevigata","Moraceae","Pseudolmedia","PP_Lomasa_39_Pseudolmedia laevigata","PP_Lomasa_39","Pseudolmedia laevigata",60,374.534388002786,50.6484104001092,10.4297481436967,4.6199500464501,13.8187565917288,28.9183613740186,10.8081346785793,5.4717189463342,4.11141377516003,3.46849984166517,2.97227222185428,110.228213298042,0.312198011274178,0.331790479859391,0.331552188011478,0.36062950150485,628.083354496604,2344.73126704266,46.9089970077927,3.43110939351084,5.42745633393752
"PP_Lomasa_39_Diplotropis peruviana","MDP0719","MDP0719.mzXML","dip4per","PP_Lomasa_39","Diplotropis peruviana","Fabaceae","Diplotropis","PP_Lomasa_39_Diplotropis peruviana","PP_Lomasa_39","Diplotropis peruviana",2,379.880804206867,51.3583953660458,9.2338359918419,6.19864746365333,13.1406436244753,28.7397065322671,9.59641636909764,6.62832104228088,1.97764677356234,1.49068663471683,2.73816555707141,130.567485009317,0.331754624058194,0.427451278274471,0.426939716737401,0.281475764581568,635.82949773089,2430.47447011653,45.4404882525417,4.52450890910112,6.76591644110261
"PP_Lomasa_39_Condaminea corymbosa","MDP0714","MDP0714.mzXML","con1cor","PP_Lomasa_39","Condaminea corymbosa","Rubiaceae","Condaminea","PP_Lomasa_39_Condaminea corymbosa","PP_Lomasa_39","Condaminea corymbosa",17,402.828308848656,56.9007917593504,9.36526697785707,5.19772230827087,10.8508058719197,31.5326027912857,9.84268007712486,5.62814391125814,3.48620851173516,2.97566224400239,3.15071619070111,107.161568789285,0.273517244095439,0.436434072964185,0.436429219634684,0.336501069097494,733.275312585914,3085.4141780491,52.7664332175459,3.40469872043909,5.85928723180528
"PP_Lomasa_39_Dendropanax yungasensis","MDP0717","MDP0717.mzXML","den2yun","PP_Lomasa_39","Dendropanax yungasensis","Araliaceae","Dendropanax","PP_Lomasa_39_Dendropanax yungasensis","PP_Lomasa_39","Dendropanax yungasensis",1,429.087324357241,66.3724529598268,5.28275347090631,7.42950507719769,8.58618691250824,32.6127351256929,5.47332522224442,7.53800404552536,4.87925361452653,3.73496513788892,3.4442573330032,101.685151478277,0.235803813346998,0.624911325798946,0.624519405501964,0.257579788765455,759.900085537142,3045.75026668878,55.7312896081924,3.02604809179735,5.42772996184893
"PP_Lomasa_39_Ternstroemia circumscissilis","MDP0782","MDP0782.mzXML","ter2cir","PP_Lomasa_39","Ternstroemia circumscissilis","Pentaphylacaceae","Ternstroemia","PP_Lomasa_39_Ternstroemia circumscissilis","PP_Lomasa_39","Ternstroemia circumscissilis",3,363.036958202555,48.8920966502996,9.2009018107348,4.27406210482414,13.8566093130976,27.9265392830628,9.63482510080945,5.33954444240488,3.28778728507658,2.49599860879331,2.82435694924426,111.94685313228,0.320430810024905,0.370849384680217,0.370811968289978,0.356975088637944,561.957650104781,2016.47154634079,45.3993269598824,3.23750334187983,5.52025718323765
"PP_Lomasa_39_Mollinedia ovata","MDP0748","MDP0748.mzXML","molova","PP_Lomasa_39","Mollinedia ovata","Monimiaceae","Mollinedia","PP_Lomasa_39_Mollinedia ovata","PP_Lomasa_39","Mollinedia ovata",19,359.314391228311,52.9052621895235,7.45899122435858,6.36745263334745,10.5205916298932,27.0222329882306,7.69165868398522,6.84578901848341,3.32710653197025,2.73358633277982,2.97416227478873,91.7885033779745,0.230026623707886,0.509181643032882,0.506538328247833,0.256723096190269,592.145238959444,2295.75569642546,42.6923603922815,2.59935536395838,5.19908612305149
"PP_Lomasa_39_Licania boliviensis","MDP0738","MDP0738.mzXML","lic1bol","PP_Lomasa_39","Licania boliviensis","Chrysobalanaceae","Licania","PP_Lomasa_39_Licania boliviensis","PP_Lomasa_39","Licania boliviensis",4,430.405628440583,72.3109743146134,2.1624300121427,6.66783315946141,5.8466019235788,33.5946899258307,2.20969097523621,6.26923490164695,6.96653974644983,5.51495612234852,3.95561753208974,67.1455721612372,0.155549581659597,0.747077621275515,0.746940640566885,0.255417149643474,769.85525350727,2970.71177573906,61.7802039928973,1.73984880302804,3.79985454732072
"PP_Lomasa_39_Didymopanax AF-17370","MDP0718","MDP0718.mzXML","didAF17370","PP_Lomasa_39","Didymopanax AF-17370","Araliaceae","Didymopanax","PP_Lomasa_39_Didymopanax AF-17370",NA,NA,10,353.691274201312,50.2181869097116,7.39496337290078,3.34377768005751,11.7713562361218,27.6698305828988,7.80800975906981,3.66625060463697,4.10911267297577,3.29485071547708,3.05798886265415,89.7858506793933,0.263634142253623,0.407727551038071,0.407309201882615,0.350368920071694,529.484087238496,1930.08358852184,50.0537042727985,2.31683199450117,4.22379697688782
"PP_Lomasa_39_Ocotea AEC-147","MDP0752","MDP0752.mzXML","ocoAEC147","PP_Lomasa_39","Ocotea AEC-147","Lauraceae","Ocotea","PP_Lomasa_39_Ocotea AEC-147",NA,NA,8,310.464466315183,41.4269544231012,9.1863849202664,3.4540231618934,11.8530638352213,23.9761064112509,9.63713806112428,3.97446775724588,2.90903305218868,2.54773648193439,2.67843284973632,91.841421217366,0.303307628476788,0.296752110779569,0.296012405319143,0.393539715601607,478.855453157747,1644.60657500708,37.5810954350736,2.66029622207932,4.49845771825482
"PP_Lomasa_39_Ocotea LC-5997","MDP0753","MDP0753.mzXML","ocoLC5997","PP_Lomasa_39","Ocotea LC-5997","Lauraceae","Ocotea","PP_Lomasa_39_Ocotea LC-5997",NA,NA,2,360.410563522024,50.4919423333428,12.1273852663032,3.6504463197707,13.3322589447625,28.1015747826732,12.2152548207146,6.08412658903241,3.56572938358157,3.68649991801005,3.11374321343976,70.1563787642848,0.19856988122227,0.334585223928355,0.334403871320908,0.349747742739594,635.868810570814,2134.19767374023,43.2124623503379,1.63556761140279,2.682654386235
"PP_Lomasa_39_Pouteria bilocularis","MDP0766","MDP0766.mzXML","pou3bil","PP_Lomasa_39","Pouteria bilocularis","Sapotaceae","Pouteria","PP_Lomasa_39_Pouteria bilocularis","PP_Lomasa_39","Pouteria bilocularis",1,364.196069127924,45.2140071787879,12.8266718479511,2.14071857273897,11.9891061863673,28.7240976819336,13.0187614825731,3.25666010030984,2.62465478478832,2.56340809039372,2.7732920831538,125.171141347513,0.353987348550178,0.237318552163335,0.236741694495644,0.419005710291904,574.838843647499,2149.34139628661,47.5445400399034,4.60847165387336,5.99204558707848
"PP_Lomasa_39_Mabea macbridei","MDP0740","MDP0740.mzXML","mabmac","PP_Lomasa_39","Mabea macbridei","Euphorbiaceae","Mabea","PP_Lomasa_39_Mabea macbridei","PP_Lomasa_39","Mabea macbridei",19,316.426855036467,44.309981106707,8.48383657825812,4.99380765074988,10.8912969377767,23.8203246357408,8.73381110020284,5.18918958943279,1.91810672162358,2.13170952861748,2.70963437745741,88.5518664687091,0.27684673576386,0.388437007392279,0.388437007392279,0.287336817867024,469.057709234213,1669.78054547433,36.4652227080916,2.64214198385895,4.50183514984315
"PP_Lomasa_39_Nectandra JCS-9565","MDP0750","MDP0750.mzXML","necJCS9565","PP_Lomasa_39","Nectandra JCS-9565","Lauraceae","Nectandra","PP_Lomasa_39_Nectandra JCS-9565",NA,NA,11,335.905781225489,45.649376701439,12.4958225189414,2.20561169969936,14.3240837972417,27.2810459738927,12.738208671037,2.97496478407093,2.73829736180559,3.0927776397457,3.01243992530388,70.4402846201821,0.206913363238365,0.334468602687728,0.334393036544197,0.383664924289778,452.104722092336,1440.27979691154,47.2236821796105,2.20370553052762,3.09025230138836
"PP_Lomasa_39_Virola peruviana","MDP0785","MDP0785.mzXML","virper","PP_Lomasa_39","Virola peruviana","Myristicaceae","Virola","PP_Lomasa_39_Virola peruviana","PP_Lomasa_39","Virola peruviana",8,289.942313318143,39.5293288209546,9.28878558972528,4.03294052072178,11.0342557175366,22.1950988532229,9.76431660150176,4.03194182015909,2.70707059965991,2.47539789942169,2.68491539341307,79.4313594416996,0.267888817887031,0.318823925196576,0.318823925196576,0.338174013713262,430.067792853141,1536.38407027669,33.7081866463159,2.38354717416909,3.66358993389282
"PP_Lomasa_39_Virola AEC-312","MDP0784","MDP0784.mzXML","virAEC312","PP_Lomasa_39","Virola AEC-312","Myristicaceae","Virola","PP_Lomasa_39_Virola AEC-312",NA,NA,1,278.97114814232,36.541917545645,10.4106418613949,3.00369281983513,11.2879763398472,21.6730731703215,10.9615763575783,3.21925104980082,2.46995674317692,2.29486885958471,2.60938807289247,82.1929987653504,0.273480524897138,0.238536100469349,0.238536100469349,0.378470248229516,397.280651366955,1399.93791559986,32.7604260780257,2.73487542309594,3.74225774699288
"PP_Lomasa_39_Aiouea AEC-130","MDP0706","MDP0706.mzXML","aioAEC130","PP_Lomasa_39","Aiouea AEC-130","Lauraceae","Aiouea","PP_Lomasa_39_Aiouea AEC-130",NA,NA,2,390.778032007785,53.8087599244633,11.0975066859821,5.11355745296936,15.2995588183936,30.3488210195986,11.5311694590849,5.53283866740369,4.8140680123283,4.0953971663905,3.16383682763054,104.591203061781,0.281928580489694,0.333289526406293,0.333289526406293,0.355315275620056,687.28633209836,2622.83404135074,49.4219752245768,3.12152026921675,4.93246901101351
"PP_Lomasa_39_Sloanea tuerckheimii","MDP0776","MDP0776.mzXML","slotue","PP_Lomasa_39","Sloanea tuerckheimii","Elaeocarpaceae","Sloanea","PP_Lomasa_39_Sloanea tuerckheimii","PP_Lomasa_39","Sloanea tuerckheimii",1,398.106164802117,60.1361158765569,6.24871491613531,3.17110133277719,8.07239388813541,31.8456673738181,6.38365113282185,2.89178535100969,5.00242077627349,4.34267786229993,3.5685647384886,84.8066532536245,0.226572833838406,0.520158114676083,0.519907137422883,0.33786540896432,625.174305449718,2348.91600711859,60.4902977039117,2.78637470862726,4.27635046472819
"PP_Lomasa_39_Garcinia madruno","MDP0726","MDP0726.mzXML","garmad","PP_Lomasa_39","Garcinia madruno","Clusiaceae","Garcinia","PP_Lomasa_39_Garcinia madruno","PP_Lomasa_39","Garcinia madruno",3,472.61434766797,64.1626698811926,14.2111834975584,4.69674182840684,15.4762667513655,37.4904972822209,14.865629007129,5.79827459006289,5.4644420061559,4.84711619479479,3.59521607075504,123.77699866921,0.258050938793437,0.382407834558651,0.382114436825108,0.350293736287532,882.996380933778,3782.29304545182,65.108965193556,3.7857521723981,5.86824910462771
"PP_Lomasa_39_Tovomita obovata","MDP0783","MDP0783.mzXML","tovobo","PP_Lomasa_39","Tovomita obovata","Clusiaceae","Tovomita","PP_Lomasa_39_Tovomita obovata","PP_Lomasa_39","Tovomita obovata",40,415.549839089935,61.4040673455325,8.21865896873698,4.66539562707285,10.2183313442533,32.6191196333716,8.48649778694367,5.25604218210642,4.99343180071778,4.26640492667191,3.47751951797976,94.7857812929114,0.240915927103641,0.500677805364535,0.500677805364535,0.322983238037117,700.935100241891,2770.41368260188,58.1178749875474,2.77152688407828,4.78108070447804
"PP_Lomasa_39_Calophyllum brasiliense","MDP0710","MDP0710.mzXML","cal5bra","PP_Lomasa_39","Calophyllum brasiliense","Calophyllaceae","Calophyllum","PP_Lomasa_39_Calophyllum brasiliense","PP_Lomasa_39","Calophyllum brasiliense",2,416.42936662795,56.7670159997298,12.1968734123924,4.32189604744844,14.6548811848291,33.1653117953034,12.5190523912146,4.58417186288595,4.66046666786878,4.33498583766225,3.43843262212012,99.9860663981938,0.245809853427142,0.356801783451485,0.356688474450074,0.363636713279405,636.064999773645,2548.30312516535,56.6544560171725,2.68141080927982,4.57021821556188
"PP_Lomasa_39_Pleurothyrium trianae","MDP0762","MDP0762.mzXML","ple3tri","PP_Lomasa_39","Pleurothyrium trianae","Lauraceae","Pleurothyrium","PP_Lomasa_39_Pleurothyrium trianae","PP_Lomasa_39","Pleurothyrium trianae",1,338.300966230573,46.0641539116309,10.0537554445102,3.9253790208985,11.4618497059427,26.3097644935323,10.3774831247486,4.4406631301429,3.31014130540077,3.08641839400018,2.87446945112869,95.1501154271384,0.287793226744774,0.325794870557747,0.325397306178643,0.354298149973518,538.31101207838,1993.34358126661,42.3020276833666,3.14310025619372,4.62654966742301
"PP_Lomasa_39_Persea peruviana","MDP0760","MDP0760.mzXML","per6per","PP_Lomasa_39","Persea peruviana","Lauraceae","Persea","PP_Lomasa_39_Persea peruviana","PP_Lomasa_39","Persea peruviana",3,318.090340824552,47.0221908597771,5.88271231496127,8.74976785772483,9.13648372242228,23.7114975840832,6.08068569829667,7.54648377541503,3.55126594551927,3.39782150576081,2.87483823794863,81.0713747809764,0.248692839458278,0.513712163686723,0.501689475347508,0.231227701389506,504.342362390759,1583.8956577951,33.6385167613248,2.31854543947918,4.09965718109581
"PP_Lomasa_39_Simarouba amara","MDP0773","MDP0773.mzXML","sim1ama","PP_Lomasa_39","Simarouba amara","Simaroubaceae","Simarouba","PP_Lomasa_39_Simarouba amara","PP_Lomasa_39","Simarouba amara",2,394.772852809164,57.000642254049,7.90928246106603,6.21042861033828,10.8941610195094,30.2291179417431,8.19727744421527,6.38944787974536,4.3928832234404,3.77295421145835,3.16237835826743,104.075897299469,0.286604372385485,0.469686278006485,0.468802461787436,0.312202452634418,711.363606243012,2805.52594101661,49.7921546061158,3.10761622185378,5.29051649089266
"PP_Lomasa_39_Ocotea subrutilans","MDP0757","MDP0757.mzXML","ocosub","PP_Lomasa_39","Ocotea subrutilans","Lauraceae","Ocotea","PP_Lomasa_39_Ocotea subrutilans","PP_Lomasa_39","Ocotea subrutilans",3,343.311205583214,45.875997895043,10.9529831491282,3.61068675568974,14.7255775279679,26.6737581504494,11.5729330043738,4.5346068514102,3.73049838289412,3.10775420724824,2.84267452548648,100.884923517389,0.289212556287755,0.299294302270181,0.299272218636107,0.370297474388758,530.405586834277,1926.85148888968,42.7989763511835,3.10995475950923,4.84379108249094
"PP_Lomasa_39_Caryocar dentatum","MDP0712","MDP0712.mzXML","car5den","PP_Lomasa_39","Caryocar dentatum","Caryocaraceae","Caryocar","PP_Lomasa_39_Caryocar dentatum","PP_Lomasa_39","Caryocar dentatum",0,440.932950019424,68.631938283451,5.57527598601832,6.66803201039022,8.89833556128325,34.1805683444588,5.84099229490201,7.18949296020842,5.77649355545829,4.82099012039236,3.71000929664398,89.2034703652076,0.211223287938014,0.60102380643238,0.599164431031888,0.2798104631053,822.422178295286,3356.37658835871,60.183940824692,2.0886111136699,4.87163696882188
"PP_Lomasa_39_Amanoa oblongifolia","MDP0708","MDP0708.mzXML","ama2obl","PP_Lomasa_39","Amanoa oblongifolia","Phyllanthaceae","Amanoa","PP_Lomasa_39_Amanoa oblongifolia","PP_Lomasa_39","Amanoa oblongifolia",5,423.740860175286,61.5271367914426,9.1628678699469,6.21464313665621,12.1098586689978,32.8740378897512,9.69192144154884,6.39994456697489,4.39783106465232,3.66379002666135,3.31452237989571,105.985909639103,0.248783105297936,0.504742439038282,0.504742439038282,0.304623680020581,768.093761322953,3151.20331712806,55.8069219259861,3.22416742137165,5.71898031274916
