"","filename","ATTRIBUTE_CollectionNumber","ATTRIBUTE_Family","ATTRIBUTE_Genus","ATTRIBUTE_Species","ATTRIBUTE_Genus_species","ATTRIBUTE_SpeciesCode","ATTRIBUTE_Latitude","ATTRIBUTE_Longitude"
"2983","MDP0384.mzXML","pool","Burseraceae","Protium","AF-4603","Protium_AF-4603","pro2AF4603",-14.1892,-68.3339
"2984","MDP0385.mzXML","pool","Burseraceae","Protium","montanum","Protium_montanum","pro2mon",-14.1892,-68.3339
"2985","MDP0386.mzXML","pool","Rosaceae","Prunus","amplifolia","Prunus_amplifolia","pru2amp",-14.1892,-68.3339
"2986","MDP0387.mzXML","pool","Moraceae","Pseudolmedia","laevigata","Pseudolmedia_laevigata","pse2lae1",-14.1892,-68.3339
"2987","MDP0388.mzXML","pool","Moraceae","Pseudolmedia","laevis","Pseudolmedia_laevis","pse2lae2",-14.1892,-68.3339
"2988","MDP0389.mzXML","pool","Moraceae","Pseudolmedia","macrophylla","Pseudolmedia_macrophylla","pse2mac",-14.1892,-68.3339
"2989","MDP0390.mzXML","pool","Rubiaceae","Psychotria","AEC-305","Psychotria_AEC-305","psy2AEC305",-14.1892,-68.3339
"2990","MDP0391.mzXML","pool","Apocynaceae","Rauvolfia","leptophylla","Rauvolfia_leptophylla","rau2lep",-14.1892,-68.3339
"2991","MDP0392.mzXML","pool","Lauraceae","Rhodostemonodaphne","longiflora","Rhodostemonodaphne_longiflora","rholon",-14.1892,-68.3339
"2992","MDP0393.mzXML","pool","Linaceae","Roucheria","laxiflora","Roucheria_laxiflora","rou1lax",-14.1892,-68.3339
"2993","MDP0394.mzXML","pool","Rubiaceae","Schizocalyx","obovatus","Schizocalyx_obovatus","sch4obo",-14.1892,-68.3339
"2994","MDP0395.mzXML","pool","Simaroubaceae","Simarouba","amara","Simarouba_amara","sim1ama",-14.1892,-68.3339
"2995","MDP0396.mzXML","pool","Siparunaceae","Siparuna","bifida","Siparuna_bifida","sip1bif",-14.1892,-68.3339
"2996","MDP0397.mzXML","pool","Siparunaceae","Siparuna","guianensis","Siparuna_guianensis","sip1gui",-14.1892,-68.3339
"2997","MDP0398.mzXML","pool","Elaeocarpaceae","Sloanea","fendleriana","Sloanea_fendleriana","slofen",-14.1892,-68.3339
"2998","MDP0399.mzXML","pool","Elaeocarpaceae","Sloanea","grandiflora","Sloanea_grandiflora","slogra",-14.1892,-68.3339
"2999","MDP0400.mzXML","pool","Elaeocarpaceae","Sloanea","pubescens","Sloanea_pubescens","slopub",-14.1892,-68.3339
"3000","MDP0401.mzXML","pool","Elaeocarpaceae","Sloanea","tuerckheimii","Sloanea_tuerckheimii","slotue",-14.1892,-68.3339
"3001","MDP0402.mzXML","pool","Solanaceae","Solanum","aphyodendron","Solanum_aphyodendron","solaph",-14.1892,-68.3339
"3002","MDP0403.mzXML","pool","Fabaceae","Stryphnodendron","guianense","Stryphnodendron_guianense","str3gui",-14.1892,-68.3339
"3003","MDP0404.mzXML","pool","Clusiaceae","Symphonia","globulifera","Symphonia_globulifera","sym1glo",-14.1892,-68.3339
"3004","MDP0405.mzXML","pool","Fabaceae","Tachigali","alba","Tachigali_alba","tac2alb",-14.1892,-68.3339
"3005","MDP0406.mzXML","pool","Anacardiaceae","Tapirira","guianensis","Tapirira_guianensis","tap1gui",-14.1892,-68.3339
"3006","MDP0407.mzXML","pool","Combretaceae","Terminalia","tetraphylla","Terminalia_tetraphylla","ter1tet",-14.1892,-68.3339
"3007","MDP0408.mzXML","pool","Clusiaceae","Tovomita","micrantha","Tovomita_micrantha","tovmic",-14.1892,-68.3339
"3008","MDP0409.mzXML","pool","Annonaceae","Unonopsis","floribunda","Unonopsis_floribunda","unoflo",-14.1892,-68.3339
"3009","MDP0410.mzXML","pool","Myristicaceae","Virola","AEC-312","Virola_AEC-312","virAEC312",-14.1892,-68.3339
"3010","MDP0411.mzXML","pool","Myristicaceae","Virola","peruviana","Virola_peruviana","virper",-14.1892,-68.3339
"3011","MDP0412.mzXML","pool","Vochysiaceae","Vochysia","kosnipatae","Vochysia_kosnipatae","vockos",-14.1892,-68.3339
"3012","MDP0413.mzXML","pool","Euphorbiaceae","Alchornea","brittonii","Alchornea_brittonii","alcbri",-14.1892,-68.3339
"3013","MDP0414.mzXML","pool","Euphorbiaceae","Alchornea","grandiflora","Alchornea_grandiflora","alcgra",-14.1892,-68.3339
"3014","MDP0415.mzXML","pool","Annonaceae","Annona","RSS-85","Annona_RSS-85","annRSS85",-14.1892,-68.3339
"3015","MDP0416.mzXML","pool","Brunelliaceae","Brunellia","boliviana","Brunellia_boliviana","bru1bol",-14.1892,-68.3339
"3016","MDP0417.mzXML","pool","Melastomataceae","Chalybea","AM-3664","Chalybea_AM-3664","cha2AM3664",-14.1892,-68.3339
"3017","MDP0418.mzXML","pool","Clethraceae","Clethra","peruviana","Clethra_peruviana","cle3per",-14.1892,-68.3339
"3018","MDP0419.mzXML","pool","Clethraceae","Clethra","revoluta","Clethra_revoluta","cle3rev",-14.1892,-68.3339
"3019","MDP0420.mzXML","pool","Clusiaceae","Clusia","AF-14913","Clusia_AF-14913","cluAF14913",-14.1892,-68.3339
"3020","MDP0421.mzXML","pool","Clusiaceae","Clusia","lechleri","Clusia_lechleri","clulec",-14.1892,-68.3339
"3021","MDP0422.mzXML","pool","Clusiaceae","Clusia","trochiformis","Clusia_trochiformis","clutro",-14.1892,-68.3339
"3022","MDP0423.mzXML","pool","Rubiaceae","Elaeagia","mariae","Elaeagia_mariae","elamar",-14.1892,-68.3339
"3023","MDP0424.mzXML","pool","Rubiaceae","Faramea","bangii","Faramea_bangii","farban",-14.1892,-68.3339
"3024","MDP0425.mzXML","pool","Rubiaceae","Faramea","candelabrum","Faramea_candelabrum","farcan",-14.1892,-68.3339
"3025","MDP0426.mzXML","pool","Pentaphylacaceae","Freziera","dudleyi","Freziera_dudleyi","fredud",-14.1892,-68.3339
"3026","MDP0427.mzXML","pool","Primulaceae","Geissanthus","ambigua","Geissanthus_ambigua","geiamb",-14.1892,-68.3339
"3027","MDP0428.mzXML","pool","Theaceae","Gordonia","fruticosa","Gordonia_fruticosa","gorfru",-14.1892,-68.3339
"3028","MDP0429.mzXML","pool","Chloranthaceae","Hedyosmum","lechleri","Hedyosmum_lechleri","hedlec",-14.1892,-68.3339
"3029","MDP0430.mzXML","pool","Phyllanthaceae","Hieronyma","fendleri","Hieronyma_fendleri","hiefen",-14.1892,-68.3339
"3030","MDP0431.mzXML","pool","Aquifoliaceae","Ilex","AM-3498","Ilex_AM-3498","ileAM3498",-14.1892,-68.3339
"3031","MDP0432.mzXML","pool","Fabaceae","Inga","AM-3592A","Inga_AM-3592A","ingAM3592A",-14.1892,-68.3339
"3032","MDP0433.mzXML","pool","Sabiaceae","Meliosma","petalodentata","Meliosma_petalodentata","melpet",-14.1892,-68.3339
"3033","MDP0434.mzXML","pool","Melastomataceae","Miconia","AF-17614A","Miconia_AF-17614A","mic1AF17614A",-14.1892,-68.3339
"3034","MDP0435.mzXML","pool","Melastomataceae","Miconia","AF-7149","Miconia_AF-7149","mic1AF7149",-14.1892,-68.3339
"3035","MDP0436.mzXML","pool","Melastomataceae","Miconia","AM-3656","Miconia_AM-3656","mic1AM3656",-14.1892,-68.3339
"3036","MDP0437.mzXML","pool","Melastomataceae","Miconia","AM-3726","Miconia_AM-3726","mic1AM3726",-14.1892,-68.3339
"3037","MDP0438.mzXML","pool","Melastomataceae","Miconia","brittonii","Miconia_brittonii","mic1bri",-14.1892,-68.3339
"3038","MDP0439.mzXML","pool","Melastomataceae","Miconia","incachacana","Miconia_incachacana","mic1inc",-14.1892,-68.3339
"3039","MDP0440.mzXML","pool","Melastomataceae","Miconia","quadrialata","Miconia_quadrialata","mic1qua",-14.1892,-68.3339
"3040","MDP0441.mzXML","pool","Monimiaceae","Mollinedia","repanda","Mollinedia_repanda","molrep",-14.1892,-68.3339
"3041","MDP0442.mzXML","pool","Myrtaceae","Myrcia","sintenisii","Myrcia_sintenisii","myr2sin",-14.1892,-68.3339
"3042","MDP0443.mzXML","pool","Primulaceae","Myrsine","AM-3700","Myrsine_AM-3700","myr8AM3700",-14.1892,-68.3339
"3043","MDP0444.mzXML","pool","Primulaceae","Myrsine","coriacea","Myrsine_coriacea","myr8cor",-14.1892,-68.3339
"3044","MDP0445.mzXML","pool","Primulaceae","Myrsine","pellucida","Myrsine_pellucida","myr8pel",-14.1892,-68.3339
"3045","MDP0446.mzXML","pool","Lauraceae","Ocotea","AF-12244","Ocotea_AF-12244","ocoAF12244",-14.1892,-68.3339
"3046","MDP0447.mzXML","pool","Lauraceae","Ocotea","albida","Ocotea_albida","ocoalb1",-14.1892,-68.3339
"3047","MDP0448.mzXML","pool","Lauraceae","Ocotea","comata","Ocotea_comata","ococom",-14.1892,-68.3339
"3048","MDP0449.mzXML","pool","Lauraceae","Ocotea","micrantha","Ocotea_micrantha","ocomic",-14.1892,-68.3339
"3049","MDP0450.mzXML","pool","Lauraceae","Persea","AF-12172","Persea_AF-12172","per6AF12172",-14.1892,-68.3339
"3050","MDP0451.mzXML","pool","Lauraceae","Persea","AF-15646","Persea_AF-15646","per6AF15646",-14.1892,-68.3339
"3051","MDP0452.mzXML","pool","Lauraceae","Persea","areolatocostae","Persea_areolatocostae","per6are",-14.1892,-68.3339
"3052","MDP0453.mzXML","pool","Podocarpaceae","Podocarpus","oleifolius","Podocarpus_oleifolius","podole",-14.1892,-68.3339
"3053","MDP0454.mzXML","pool","Rosaceae","Prunus","AF-8816A","Prunus_AF-8816A","pru2AF8816A",-14.1892,-68.3339
"3054","MDP0455.mzXML","pool","Rosaceae","Prunus","stipulata","Prunus_stipulata","pru2sti",-14.1892,-68.3339
"3055","MDP0456.mzXML","pool","Meliaceae","Ruagea","ovalis","Ruagea_ovalis","ruaova",-14.1892,-68.3339
"3056","MDP0457.mzXML","pool","Myrtaceae","Siphoneugena","AF-19267","Siphoneugena_AF-19267","sip3AF19267",-14.1892,-68.3339
"3057","MDP0458.mzXML","pool","Symplocaceae","Symplocos","colorata","Symplocos_colorata","sym2col",-14.1892,-68.3339
"3058","MDP0459.mzXML","pool","Cunoniaceae","Weinmannia","ovata","Weinmannia_ovata","weiova",-14.1892,-68.3339
"3059","MDP0460.mzXML","pool","Cunoniaceae","Weinmannia","reticulata","Weinmannia_reticulata","weiret",-14.1892,-68.3339
"3060","MDP0461.mzXML","pool","Euphorbiaceae","Alchornea","glandulosa","Alchornea_glandulosa","alcgla",-14.1892,-68.3339
"3061","MDP0462.mzXML","pool","Euphorbiaceae","Alchornea","grandiflora","Alchornea_grandiflora","alcgra",-14.1892,-68.3339
"3062","MDP0463.mzXML","pool","Euphorbiaceae","Alchornea","latifolia","Alchornea_latifolia","alclat",-14.1892,-68.3339
"3063","MDP0464.mzXML","pool","Annonaceae","Annona","RSS-85","Annona_RSS-85","annRSS85",-14.1892,-68.3339
"3064","MDP0465.mzXML","pool","Melastomataceae","Axinaea","JGM-31","Axinaea_JGM-31","axiJGM31",-14.1892,-68.3339
"3065","MDP0466.mzXML","pool","Lauraceae","Beilschmiedia","tovarensis","Beilschmiedia_tovarensis","beitov",-14.1892,-68.3339
"3066","MDP0467.mzXML","pool","Melastomataceae","Blakea","multiflora","Blakea_multiflora","blamul",-14.1892,-68.3339
"3067","MDP0468.mzXML","pool","Meliaceae","Cabralea","canjerana","Cabralea_canjerana","cabcan",-14.1892,-68.3339
"3068","MDP0469.mzXML","pool","Urticaceae","Cecropia","tacuna","Cecropia_tacuna","cectac",-14.1892,-68.3339
"3069","MDP0470.mzXML","pool","Melastomataceae","Chalybea","AM-3664","Chalybea_AM-3664","cha2AM3664",-14.1892,-68.3339
"3070","MDP0471.mzXML","pool","Rubiaceae","Cinchona","calisaya","Cinchona_calisaya","cin1cal",-14.1892,-68.3339
"3071","MDP0472.mzXML","pool","Lauraceae","Cinnamomum","AM-3551","Cinnamomum_AM-3551","cin2AM3551",-14.1892,-68.3339
"3072","MDP0473.mzXML","pool","Clethraceae","Clethra","elongata","Clethra_elongata","cle3elo",-14.1892,-68.3339
"3073","MDP0474.mzXML","pool","Clethraceae","Clethra","revoluta","Clethra_revoluta","cle3rev",-14.1892,-68.3339
"3074","MDP0475.mzXML","pool","Clusiaceae","Clusia","AF-14913","Clusia_AF-14913","cluAF14913",-14.1892,-68.3339
"3075","MDP0476.mzXML","pool","Clusiaceae","Clusia","lechleri","Clusia_lechleri","clulec",-14.1892,-68.3339
"3076","MDP0477.mzXML","pool","Clusiaceae","Clusia","trochiformis","Clusia_trochiformis","clutro",-14.1892,-68.3339
"3077","MDP0478.mzXML","pool","Sapindaceae","Cupania","CMG-2731","Cupania_CMG-2731","cupCMG2731",-14.1892,-68.3339
"3078","MDP0479.mzXML","pool","Rubiaceae","Elaeagia","mariae","Elaeagia_mariae","elamar",-14.1892,-68.3339
"3079","MDP0480.mzXML","pool","Lauraceae","Endlicheria","AF-17634","Endlicheria_AF-17634","endAF17634",-14.1892,-68.3339
"3080","MDP0481.mzXML","pool","Lauraceae","Endlicheria","AM-3310","Endlicheria_AM-3310","endAM3310",-14.1892,-68.3339
"3081","MDP0482.mzXML","pool","Proteaceae","Euplassa","AF-9600","Euplassa_AF-9600","eupAF9600",-14.1892,-68.3339
"3082","MDP0483.mzXML","pool","Rubiaceae","Faramea","candelabrum","Faramea_candelabrum","farcan",-14.1892,-68.3339
"3083","MDP0484.mzXML","pool","Moraceae","Ficus","americana","Ficus_americana","ficame",-14.1892,-68.3339
"3084","MDP0485.mzXML","pool","Moraceae","Ficus","cuatrecasasiana","Ficus_cuatrecasasiana","ficcua",-14.1892,-68.3339
"3085","MDP0486.mzXML","pool","Theaceae","Gordonia","fruticosa","Gordonia_fruticosa","gorfru",-14.1892,-68.3339
"3086","MDP0487.mzXML","pool","Annonaceae","Guatteria","oblongifolia","Guatteria_oblongifolia","gua4obl",-14.1892,-68.3339
"3087","MDP0488.mzXML","pool","Chloranthaceae","Hedyosmum","cuatrecazanum","Hedyosmum_cuatrecazanum","hedcua",-14.1892,-68.3339
"3088","MDP0489.mzXML","pool","Chloranthaceae","Hedyosmum","racemosum","Hedyosmum_racemosum","hedrac",-14.1892,-68.3339
"3089","MDP0490.mzXML","pool","Moraceae","Helicostylis","tomentosa","Helicostylis_tomentosa","hel2tom",-14.1892,-68.3339
"3090","MDP0491.mzXML","pool","Moraceae","Helicostylis","tovarensis","Helicostylis_tovarensis","hel2tov",-14.1892,-68.3339
"3091","MDP0492.mzXML","pool","Phyllanthaceae","Hieronyma","fendleri","Hieronyma_fendleri","hiefen",-14.1892,-68.3339
"3092","MDP0493.mzXML","pool","Aquifoliaceae","Ilex","AM-3498","Ilex_AM-3498","ileAM3498",-14.1892,-68.3339
"3093","MDP0494.mzXML","pool","Fabaceae","Inga","fendleriana","Inga_fendleriana","ingfen",-14.1892,-68.3339
"3094","MDP0495.mzXML","pool","Lauraceae","Licaria","pucheri","Licaria_pucheri","lic2puc",-14.1892,-68.3339
"3095","MDP0496.mzXML","pool","Sapindaceae","Matayba","boliviana","Matayba_boliviana","mat1bol",-14.1892,-68.3339
"3096","MDP0497.mzXML","pool","Sabiaceae","Meliosma","AM-3490","Meliosma_AM-3490","melAM3490",-14.1892,-68.3339
"3097","MDP0498.mzXML","pool","Sabiaceae","Meliosma","petalodentata","Meliosma_petalodentata","melpet",-14.1892,-68.3339
"3098","MDP0499.mzXML","pool","Melastomataceae","Miconia","AF-17614A","Miconia_AF-17614A","mic1AF17614A",-14.1892,-68.3339
"3099","MDP0500.mzXML","pool","Melastomataceae","Miconia","AF-7149","Miconia_AF-7149","mic1AF7149",-14.1892,-68.3339
"3100","MDP0501.mzXML","pool","Melastomataceae","Miconia","bangii","Miconia_bangii","mic1ban",-14.1892,-68.3339
"3101","MDP0502.mzXML","pool","Melastomataceae","Miconia","brittonii","Miconia_brittonii","mic1bri",-14.1892,-68.3339
"3102","MDP0503.mzXML","pool","Melastomataceae","Miconia","elongata","Miconia_elongata","mic1elo",-14.1892,-68.3339
"3103","MDP0504.mzXML","pool","Monimiaceae","Mollinedia","ovata","Mollinedia_ovata","molova",-14.1892,-68.3339
"3104","MDP0505.mzXML","pool","Monimiaceae","Mollinedia","repanda","Mollinedia_repanda","molrep",-14.1892,-68.3339
"3105","MDP0506.mzXML","pool","Myrtaceae","Myrcia","sintenisii","Myrcia_sintenisii","myr2sin",-14.1892,-68.3339
"3106","MDP0507.mzXML","pool","Primulaceae","Myrsine","coriacea","Myrsine_coriacea","myr8cor",-14.1892,-68.3339
"3107","MDP0508.mzXML","pool","Primulaceae","Myrsine","pellucida","Myrsine_pellucida","myr8pel",-14.1892,-68.3339
"3108","MDP0509.mzXML","pool","Lauraceae","Nectandra","acutifolia","Nectandra_acutifolia","necacu",-14.1892,-68.3339
"3109","MDP0510.mzXML","pool","Lauraceae","Ocotea","albida","Ocotea_albida","ocoalb1",-14.1892,-68.3339
"3110","MDP0511.mzXML","pool","Lauraceae","Ocotea","AM-3556","Ocotea_AM-3556","ocoAM3556",-14.1892,-68.3339
"3111","MDP0512.mzXML","pool","Lauraceae","Ocotea","floribunda","Ocotea_floribunda","ocoflo",-14.1892,-68.3339
"3112","MDP0513.mzXML","pool","Lauraceae","Ocotea","FZR-18951","Ocotea_FZR-18951","ocoFZR18951",-14.1892,-68.3339
"3113","MDP0514.mzXML","pool","Lauraceae","Ocotea","puberula","Ocotea_puberula","ocopub",-14.1892,-68.3339
"3114","MDP0515.mzXML","pool","Araliaceae","Oreopanax","steinbachianus","Oreopanax_steinbachianus","oreste",-14.1892,-68.3339
"3115","MDP0516.mzXML","pool","Lauraceae","Persea","AF-12248","Persea_AF-12248","per6AF12248",-14.1892,-68.3339
"3116","MDP0517.mzXML","pool","Lauraceae","Persea","AM-3535","Persea_AM-3535","per6AM3535",-14.1892,-68.3339
"3117","MDP0518.mzXML","pool","Piperaceae","Piper","bolivianum","Piper_bolivianum","pip1bol",-14.1892,-68.3339
"3118","MDP0519.mzXML","pool","Piperaceae","Piper","secundum","Piper_secundum","pip1sec",-14.1892,-68.3339
"3119","MDP0520.mzXML","pool","Podocarpaceae","Podocarpus","oleifolius","Podocarpus_oleifolius","podole",-14.1892,-68.3339
"3120","MDP0521.mzXML","pool","Burseraceae","Protium","AF-4603","Protium_AF-4603","pro2AF4603",-14.1892,-68.3339
"3121","MDP0522.mzXML","pool","Meliaceae","Ruagea","AM-3480","Ruagea_AM-3480","ruaAM3480",-14.1892,-68.3339
"3122","MDP0523.mzXML","pool","Araliaceae","Sciodaphyllum","herzogii","Sciodaphyllum_herzogii","sci2her",-14.1892,-68.3339
"3123","MDP0524.mzXML","pool","Styracaceae","Styrax","pentlandianus","Styrax_pentlandianus","sty3pen",-14.1892,-68.3339
"3124","MDP0525.mzXML","pool","Symplocaceae","Symplocos","debilis","Symplocos_debilis","sym2deb",-14.1892,-68.3339
"3125","MDP0526.mzXML","pool","Cunoniaceae","Weinmannia","lechleriana","Weinmannia_lechleriana","weilec",-14.1892,-68.3339
"3126","MDP0527.mzXML","pool","Cunoniaceae","Weinmannia","ovata","Weinmannia_ovata","weiova",-14.1892,-68.3339
"3127","MDP0528.mzXML","pool","Rubiaceae","Agouticarpa","curviflora","Agouticarpa_curviflora","ago2cur",-14.1892,-68.3339
"3128","MDP0529.mzXML","pool","Lauraceae","Aiouea","AF-9030","Aiouea_AF-9030","aioAF9030",-14.1892,-68.3339
"3129","MDP0530.mzXML","pool","Lauraceae","Aiouea","montana","Aiouea_montana","aiomon",-14.1892,-68.3339
"3130","MDP0531.mzXML","pool","Euphorbiaceae","Alchornea","glandulosa","Alchornea_glandulosa","alcgla",-14.1892,-68.3339
"3131","MDP0532.mzXML","pool","Euphorbiaceae","Alchornea","latifolia","Alchornea_latifolia","alclat",-14.1892,-68.3339
"3132","MDP0533.mzXML","pool","Lauraceae","Aniba","muca","Aniba_muca","animuc",-14.1892,-68.3339
"3133","MDP0534.mzXML","pool","Malpighiaceae","Banisteriopsis","padifolia","Banisteriopsis_padifolia","ban2pad",-14.1892,-68.3339
"3134","MDP0535.mzXML","pool","Rubiaceae","Bathysa","australis","Bathysa_australis","bat1aus",-14.1892,-68.3339
"3135","MDP0536.mzXML","pool","Lauraceae","Beilschmiedia","tovarensis","Beilschmiedia_tovarensis","beitov",-14.1892,-68.3339
"3136","MDP0537.mzXML","pool","Melastomataceae","Blakea","multiflora","Blakea_multiflora","blamul",-14.1892,-68.3339
"3137","MDP0538.mzXML","pool","Myrtaceae","Calyptranthes","AM-3415","Calyptranthes_AM-3415","cal7AM3415",-14.1892,-68.3339
"3138","MDP0539.mzXML","pool","Caryocaraceae","Caryocar","dentatum","Caryocar_dentatum","car5den",-14.1892,-68.3339
"3139","MDP0540.mzXML","pool","Urticaceae","Cecropia","angustifolia","Cecropia_angustifolia","cecang",-14.1892,-68.3339
"3140","MDP0541.mzXML","pool","Clethraceae","Clethra","elongata","Clethra_elongata","cle3elo",-14.1892,-68.3339
"3141","MDP0542.mzXML","pool","Clusiaceae","Clusia","elongata","Clusia_elongata","cluelo",-14.1892,-68.3339
"3142","MDP0543.mzXML","pool","Rubiaceae","Coussarea","boliviensis","Coussarea_boliviensis","cou3bol",-14.1892,-68.3339
"3143","MDP0544.mzXML","pool","Euphorbiaceae","Croton","rusbyi","Croton_rusbyi","cro2rus",-14.1892,-68.3339
"3144","MDP0545.mzXML","pool","Sapindaceae","Cupania","CMG-2731","Cupania_CMG-2731","cupCMG2731",-14.1892,-68.3339
"3145","MDP0546.mzXML","pool","Araliaceae","Dendropanax","inaequalipedunculatus","Dendropanax_inaequalipedunculatus","den2ina",-14.1892,-68.3339
"3146","MDP0547.mzXML","pool","Rubiaceae","Elaeagia","mariae","Elaeagia_mariae","elamar",-14.1892,-68.3339
"3147","MDP0548.mzXML","pool","Lauraceae","Endlicheria","AF-20980","Endlicheria_AF-20980","endAF20980",-14.1892,-68.3339
"3148","MDP0549.mzXML","pool","Lauraceae","Endlicheria","canescens","Endlicheria_canescens","endcan",-14.1892,-68.3339
"3149","MDP0550.mzXML","pool","Moraceae","Ficus","americana","Ficus_americana","ficame",-14.1892,-68.3339
"3150","MDP0551.mzXML","pool","Moraceae","Ficus","banosensis","Ficus_banosensis","ficban",-14.1892,-68.3339
"3151","MDP0552.mzXML","pool","Melastomataceae","Graffenrieda","emarginata","Graffenrieda_emarginata","graema",-14.1892,-68.3339
"3152","MDP0553.mzXML","pool","Annonaceae","Guatteria","punctata","Guatteria_punctata","gua4pun",-14.1892,-68.3339
"3153","MDP0554.mzXML","pool","Moraceae","Helicostylis","tovarensis","Helicostylis_tovarensis","hel2tov",-14.1892,-68.3339
"3154","MDP0555.mzXML","pool","Phyllanthaceae","Hieronyma","MVH-157","Hieronyma_MVH-157","hieMVH157",-14.1892,-68.3339
"3155","MDP0556.mzXML","pool","Lamiaceae","Hyptidendron","arboreum","Hyptidendron_arboreum","hyp2arb",-14.1892,-68.3339
"3156","MDP0557.mzXML","pool","Aquifoliaceae","Ilex","aggregata","Ilex_aggregata","ileagg",-14.1892,-68.3339
"3157","MDP0558.mzXML","pool","Fabaceae","Inga","cylindrica","Inga_cylindrica","ingcyl",-14.1892,-68.3339
"3158","MDP0559.mzXML","pool","Fabaceae","Inga","fendleriana","Inga_fendleriana","ingfen",-14.1892,-68.3339
"3159","MDP0560.mzXML","pool","Rubiaceae","Ladenbergia","bullata","Ladenbergia_bullata","ladbul",-14.1892,-68.3339
"3160","MDP0561.mzXML","pool","Rubiaceae","Ladenbergia","oblongifolia","Ladenbergia_oblongifolia","ladobl",-14.1892,-68.3339
"3161","MDP0562.mzXML","pool","Melastomataceae","Miconia","AF-17614A","Miconia_AF-17614A","mic1AF17614A",-14.1892,-68.3339
"3162","MDP0563.mzXML","pool","Melastomataceae","Miconia","AF-7149","Miconia_AF-7149","mic1AF7149",-14.1892,-68.3339
"3163","MDP0564.mzXML","pool","Melastomataceae","Miconia","CMG-2345","Miconia_CMG-2345","mic1CMG2345",-14.1892,-68.3339
"3164","MDP0565.mzXML","pool","Melastomataceae","Miconia","elongata","Miconia_elongata","mic1elo",-14.1892,-68.3339
